participant,condition,block,trial,red,green,blue,response,rt,duration,gender,age,ease,handed,glasses,colorblind,language,language_what,hypothesis,difficulty_over_time,did_freq_change,freq1,freq2,freq3
111,1,18,894,60,0,195,2,0.00017198,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,895,66,0,189,1,0.051783,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,896,51,0,204,2,0.00018193,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,897,54,0,201,2,0.00018069,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,898,63,0,192,2,0.00018317,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,899,68,0,187,2,8.83E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,900,78,0,177,1,0.00017571,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,901,74,0,181,1,0.00017975,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,902,18,0,237,2,0.0026767,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,903,64,0,191,2,0.0018765,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,904,79,0,176,1,0.00018939,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,905,70,0,185,1,0.055856,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,906,75,0,180,1,9.30E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,907,84,0,171,1,0.0001838,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,908,91,0,164,1,0.00017136,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,909,89,0,166,1,0.00017944,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,18,910,73,0,182,1,0.11279,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,911,52,0,203,2,0.26359,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,912,61,0,194,2,8.12E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,913,58,0,197,2,0.00018722,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,914,71,0,184,1,0.034109,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,915,59,0,196,2,0.00018971,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,916,95,0,160,1,0.10276,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,917,74,0,181,1,0.025623,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,918,88,0,167,1,0.00016794,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,919,75,0,180,1,0.00017913,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,920,9,0,246,2,0.0001642,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,921,96,0,159,1,9.11E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,922,86,0,169,1,0.00017509,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,923,51,0,204,2,0.00018411,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,924,90,0,165,1,0.073992,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,925,78,0,177,1,0.046403,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,926,87,0,168,1,0.099822,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,927,26,0,229,2,0.00015301,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,928,73,0,182,1,8.74E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,929,100,0,155,1,0.00018006,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,930,98,0,157,1,0.059804,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,931,99,0,156,1,0.032826,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,932,85,0,170,1,0.0062624,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,933,79,0,176,1,0.013387,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,934,94,0,161,1,0.052295,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,935,65,0,190,1,0.00017291,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,936,93,0,162,1,0.0001866,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,937,55,0,200,2,0.00016762,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,938,82,0,173,1,0.046305,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,939,66,0,189,2,0.068074,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,940,70,0,185,2,0.056305,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,941,57,0,198,2,0.00017758,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,942,49,0,206,2,0.0001726,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,943,69,0,186,1,0.027208,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,944,77,0,178,1,0.049586,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,945,92,0,163,1,0.014457,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,946,63,0,192,2,0.000181,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,947,60,0,195,2,0.00014368,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,948,56,0,199,2,9.39E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,949,72,0,183,1,0.034569,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,950,68,0,187,1,0.032203,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,951,80,0,175,1,0.00018628,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,952,81,0,174,1,0.00014306,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,953,91,0,164,1,0.47596,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,954,64,0,191,2,0.00017136,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,955,54,0,201,2,0.00017322,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,956,83,0,172,1,8.71E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,957,53,0,202,2,0.00018442,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,958,67,0,188,2,0.00017851,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,959,84,0,171,1,0.0001471,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,19,960,76,0,179,1,0.08958,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,961,55,0,200,2,0.18867,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,962,56,0,199,2,0.00018939,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,963,79,0,176,1,0.0001415,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,964,59,0,196,2,0.00011165,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,965,92,0,163,1,0.00017944,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,966,61,0,194,2,0.49597,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,967,63,0,192,2,0.042807,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,968,57,0,198,2,0.016535,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,969,53,0,202,2,0.00018038,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,970,66,0,189,2,0.00018971,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,971,90,0,165,1,0.052801,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,972,52,0,203,2,0.00017851,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,973,72,0,183,1,0.048773,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,974,89,0,166,1,0.069638,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,975,97,0,158,1,0.00018411,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,976,69,0,186,2,0.00018224,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,977,84,0,171,1,0.10396,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,978,33,0,222,2,0.00018162,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,979,67,0,188,1,0.00014181,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,980,25,0,230,2,0.00016825,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,981,70,0,185,1,0.00017727,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,982,80,0,175,1,0.022833,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,983,100,0,155,1,0.00018349,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,984,58,0,197,2,0.00017478,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,985,94,0,161,1,0.00017602,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,986,83,0,172,1,0.050252,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,987,88,0,167,1,0.45513,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,988,98,0,157,1,0.083438,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,989,95,0,160,1,9.30E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,990,85,0,170,1,0.00018193,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,991,62,0,193,2,0.00018442,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,992,74,0,181,1,0.05997,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,993,54,0,201,2,0.00017105,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,994,78,0,177,1,0.57591,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,995,65,0,190,2,0.00016856,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,996,87,0,168,1,0.00018255,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,997,71,0,184,1,0.0001782,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,998,73,0,182,1,0.00018877,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,999,82,0,173,1,0.00016607,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1000,76,0,179,1,0.00011071,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1001,91,0,164,1,0.00018753,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1002,96,0,159,1,0.4883,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1003,68,0,187,2,0.00018286,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1004,48,0,207,2,0.00018566,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1005,93,0,162,1,8.74E-05,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1006,81,0,174,1,0.46408,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1007,77,0,178,1,0.00019095,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1008,99,0,156,1,0.00014181,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1009,64,0,191,2,0.010471,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
111,1,20,1010,60,0,195,2,0.00017447,1900,female,20,2,right,0,0,0,,No idea,easier,stable,51,45,40
112,1,0,1,79,0,176,1,3.5838,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,2,97,0,158,1,0.11449,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,3,89,0,166,1,0.00018691,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,4,24,0,231,2,0.00010232,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,5,12,0,243,2,0.00018473,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,6,55,0,200,2,0.00017851,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,7,98,0,157,1,0.00015768,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,8,21,0,234,2,8.09E-05,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,9,22,0,233,2,0.00017976,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,0,10,44,0,211,2,0.0001726,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,11,7,0,248,2,0.51011,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,12,80,0,175,1,8.96E-05,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,13,65,0,190,2,0.00017105,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,14,26,0,229,2,0.030283,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,15,57,0,198,2,0.26848,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,16,90,0,165,1,0.088322,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,17,71,0,184,2,0.083888,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,18,5,0,250,2,0.039388,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,19,98,0,157,1,0.34902,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,20,67,0,188,2,0.92559,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,21,95,0,160,1,0.45398,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,22,51,0,204,2,0.44203,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,23,47,0,208,2,0.35901,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,24,93,0,162,1,0.70332,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,25,53,0,202,2,0.097133,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,26,34,0,221,2,0.12457,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,27,30,0,225,2,0.28667,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,28,91,0,164,1,0.017727,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,29,44,0,211,2,0.17616,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,30,31,0,224,2,0.16822,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,31,74,0,181,1,0.00027399,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,32,78,0,177,1,0.031235,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,33,14,0,241,2,0.00017043,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,34,42,0,213,2,0.0001866,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,35,8,0,247,2,0.01972,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,36,97,0,158,1,0.0001782,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,37,28,0,227,2,0.00017478,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,38,3,0,252,2,0.00017758,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,39,38,0,217,2,0.055036,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,40,85,0,170,1,0.0039503,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,41,83,0,172,2,0.098942,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,42,76,0,179,1,0.077896,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,43,1,0,254,2,0.1221,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,44,4,0,251,2,0.12414,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,45,73,0,182,1,0.02234,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,46,33,0,222,2,0.12459,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,47,84,0,171,1,0.046719,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,48,72,0,183,1,0.10035,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,49,19,0,236,2,0.079232,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,50,49,0,206,2,0.28346,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,51,50,0,205,2,0.07058,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,52,54,0,201,2,0.034767,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,53,43,0,212,2,0.00016887,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,54,77,0,178,1,0.00016514,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,55,24,0,231,2,0.00018722,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,56,35,0,220,2,0.00017945,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,57,23,0,232,2,0.00017914,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,58,63,0,192,1,0.09156,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,59,27,0,228,2,0.00019064,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,1,60,66,0,189,2,0.06203,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,61,47,0,208,2,0.0079398,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,62,76,0,179,1,0.00018598,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,63,33,0,222,2,0.00017696,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,64,83,0,172,1,0.31693,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,65,8,0,247,2,0.46278,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,66,4,0,251,2,0.34689,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,67,53,0,202,2,0.3638,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,68,23,0,232,2,0.34834,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,69,99,0,156,1,0.26938,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,70,9,0,246,2,0.33717,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,71,50,0,205,2,0.35409,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,72,90,0,165,1,0.27466,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,73,24,0,231,2,0.31837,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,74,12,0,243,2,0.31223,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,75,84,0,171,1,0.24257,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,76,37,0,218,2,0.21582,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,77,66,0,189,2,0.35779,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,78,63,0,192,2,0.2782,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,79,16,0,239,2,0.26596,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,80,21,0,234,2,0.30981,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,81,64,0,191,2,0.27236,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,82,17,0,238,2,0.30011,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,83,78,0,177,1,0.23065,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,84,7,0,248,2,0.30044,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,85,32,0,223,2,0.48697,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,86,68,0,187,2,0.30565,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,87,55,0,200,2,0.3561,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,88,51,0,204,2,0.22051,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,89,65,0,190,2,0.29842,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,90,58,0,197,2,0.26957,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,91,77,0,178,1,0.26543,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,92,14,0,241,2,0.45394,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,93,40,0,215,2,0.91409,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,94,36,0,219,2,0.12351,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,95,73,0,182,1,0.35742,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,96,29,0,226,2,0.069788,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,97,80,0,175,1,0.23407,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,98,93,0,162,1,0.27124,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,99,57,0,198,2,0.2992,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,100,48,0,207,2,0.17365,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,101,35,0,220,2,0.28566,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,102,87,0,168,1,0.27281,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,103,41,0,214,2,0.18864,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,104,22,0,233,2,0.30002,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,105,97,0,158,1,0.17457,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,106,89,0,166,1,0.2625,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,107,69,0,186,2,0.25109,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,108,10,0,245,2,0.23158,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,109,98,0,157,1,0.2215,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,2,110,2,0,253,2,0.27544,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,111,11,0,244,2,0.71468,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,112,100,0,155,1,0.24454,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,113,96,0,159,2,0.32169,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,114,6,0,249,2,0.26757,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,115,94,0,161,1,0.16731,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,116,41,0,214,2,0.18356,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,117,84,0,171,1,0.22269,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,118,37,0,218,2,0.10063,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,119,13,0,242,2,0.15951,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,120,31,0,224,2,0.1922,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,121,52,0,203,2,0.00017851,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,122,50,0,205,2,0.00017634,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,123,97,0,158,1,0.00017727,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,124,10,0,245,2,0.0001838,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,125,88,0,167,1,0.00018007,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,126,22,0,233,2,0.00017229,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,127,35,0,220,2,0.00016794,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,128,99,0,156,1,0.12066,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,129,98,0,157,1,1.7708,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,130,45,0,210,2,0.00017385,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,131,9,0,246,2,0.26282,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,132,18,0,237,2,0.24336,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,133,47,0,208,2,0.0001782,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,134,76,0,179,1,0.039592,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,135,27,0,228,2,0.10921,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
112,1,3,136,17,0,238,2,0.00016918,1918,male,21,3,right,0,0,0,,not sure,same,no response,70,49,40
